P11,\sigma_{sca} radii (um),\sigma_{sca} (m^{2}),radii (um)
16462.8760215254,19.0026372023184,1.1344298003815e-09,47.46
16526.2695000966,19.039188708335,1.13879814107404e-09,47.47
16506.9766334978,19.0280722312145,1.13746870126195e-09,47.48
16502.6500345481,19.0255783695437,1.13717056242057e-09,47.49
16482.1446933112,19.0137545946097,1.13575757296868e-09,47.5
16495.4712054721,19.0214397544812,1.13667588107662e-09,47.51
16580.4285705361,19.0703603329927,1.14253015383944e-09,47.52
16551.1523950775,19.053516561967,1.14051278057866e-09,47.53
16508.6309395584,19.0290256906903,1.13758269678082e-09,47.54
16536.2513704972,19.044937677448,1.13948597540087e-09,47.55
16657.7951300864,19.1148010135076,1.1478613566373e-09,47.56
16556.4234744941,19.056550326674,1.1408760020208e-09,47.57
16655.8721329073,19.113697663123,1.14772884605391e-09,47.58
16544.4445422577,19.0496551650715,1.14005055343649e-09,47.59
16576.251751453,19.0679581495485,1.14224233608314e-09,47.6
16592.5620762319,19.0773368718541,1.14336625382746e-09,47.61
16615.1888125797,19.0903400117684,1.14492542513901e-09,47.62
16560.332777239,19.0588000102342,1.14114538566475e-09,47.63
16612.8053538527,19.0889707023395,1.14476118490514e-09,47.64
16648.2514422095,19.1093245434862,1.1472037167499e-09,47.65
16608.439463045,19.0864622205936,1.14446033852623e-09,47.66
16619.877536505,19.0930334214276,1.14524851741886e-09,47.67
16699.1984374617,19.1385413949763,1.15071439067944e-09,47.68
16679.4687139688,19.1272321777097,1.14935484777489e-09,47.69
16639.7388384819,19.104438417535,1.14661712718106e-09,47.7
16651.5376069599,19.1112104259294,1.14743016097611e-09,47.71
16623.3741074428,19.0950417585729,1.14548946039053e-09,47.72
16691.3886614518,19.1340655753246,1.15017623181653e-09,47.73
16681.9371341797,19.1286474595932,1.14952494256534e-09,47.74
16669.824115241,19.1217013914102,1.14869025428616e-09,47.75
16663.6621516606,19.1181669174586,1.14826564347665e-09,47.76
16677.2956102404,19.1259861304221,1.14920510275915e-09,47.77
16774.2783056475,19.1815167416129,1.15588802132376e-09,47.78
16733.48413487,19.1581783189088,1.15307696188607e-09,47.79
16686.2384285798,19.1311133794847,1.14982133771168e-09,47.8
16697.0995807098,19.1373386330824,1.15056976190115e-09,47.81
16836.4776744767,19.2170465649804,1.16017407787139e-09,47.82
16729.1002424152,19.1556685936703,1.15277487504317e-09,47.83
16825.1899365217,19.2106036094115,1.15939625835199e-09,47.84
16724.6562922292,19.1531241504593,1.15246864972047e-09,47.85
16752.4269527829,19.1690190748543,1.15438228041702e-09,47.86
16778.0603811598,19.1836790360104,1.15614863794767e-09,47.87
16805.6664535801,19.1994546488903,1.15805092714575e-09,47.88
16738.0120313026,19.1607701395726,1.15338897180703e-09,47.89
16780.5555709758,19.1851054565843,1.15632057738772e-09,47.9
16822.7817718812,19.2092287675229,1.15923031567412e-09,47.91
16782.6954895804,19.186328695444,1.15646803567097e-09,47.92
16793.1823638402,19.1923221663731,1.15719066898593e-09,47.93
16793.1727961546,19.192316699091,1.1571900096924e-09,47.94
16850.5894313294,19.2250984120722,1.16114649590384e-09,47.95
16818.0652769571,19.2065357949115,1.15890530974027e-09,47.96
16856.9060792501,19.2287014551554,1.16158176575769e-09,47.97
16805.7408204763,19.1994971286776,1.15805605164666e-09,47.98
16871.5422004258,19.2370473681178,1.1625903168761e-09,47.99
16868.0918523795,19.235080212363,1.1623525590481e-09,48
16844.5035301351,19.2216263490879,1.16072712642867e-09,48.01
16842.6330121019,19.2205590752185,1.16059823209719e-09,48.02
16860.9916920085,19.2310315466914,1.16186329863566e-09,48.03
16968.4568133641,19.292219601579,1.16926854398938e-09,48.04
16906.6812459187,19.2570698376803,1.16501169090042e-09,48.05
16887.2441680027,19.2459970314959,1.16367231372285e-09,48.06
16883.3792271171,19.243794514122,1.16340598698191e-09,48.07
17055.2232385581,19.3414810798358,1.17524747612031e-09,48.08
16921.0076358887,19.2652271415348,1.16599889894915e-09,48.09
16993.0345899223,19.3061863486499,1.17096215828365e-09,48.1
16907.5426883001,19.2575604320362,1.16507105148283e-09,48.11
16932.7056787086,19.2718853299752,1.16680499190422e-09,48.12
16967.170804296,19.291488526275,1.16917992721255e-09,48.13
16990.8496109055,19.3049451057179,1.17081159496126e-09,48.14
16930.8784958025,19.2708455017836,1.16667908372532e-09,48.15
16966.7526944274,19.2912508316258,1.16915111594688e-09,48.16
17019.7864626188,19.3213770883104,1.17280558597898e-09,48.17
16975.8368256527,19.2964144833482,1.16977708853873e-09,48.18
16975.0070868868,19.2959428960282,1.1697199126005e-09,48.19
16976.3800369549,19.2967232147143,1.16981452033913e-09,48.2
17019.7236465024,19.3213414328985,1.17280125742337e-09,48.21
16991.5159298599,19.3053236366631,1.17085750990816e-09,48.22
17056.6944700042,19.3423152870794,1.1753488562676e-09,48.23
16988.8851017138,19.3038290391507,1.17067622385312e-09,48.24
17055.5442730386,19.3416631136041,1.17526959808012e-09,48.25
17065.3014372525,19.3471948280156,1.17594194827197e-09,48.26
17032.9771191982,19.3288628546227,1.17371453250149e-09,48.27
17026.6867385394,19.3252933925174,1.17328107268161e-09,48.28
17044.7976726424,19.3355686180587,1.17452906746286e-09,48.29
17147.4152578005,19.3936858204008,1.18160027704339e-09,48.3
17056.8532392882,19.3424053091646,1.1753597967987e-09,48.31
17073.4428741801,19.3518093138765,1.17650296134505e-09,48.32
17056.5144154163,19.3422131957333,1.1753364490011e-09,48.33
17251.8937774217,19.4526785751756,1.18879972056729e-09,48.34
17113.1356545242,19.3742910476362,1.1792381257734e-09,48.35
17162.0180390903,19.4019419184778,1.18260653076491e-09,48.36
17121.9938536137,19.3793047145534,1.17984852975213e-09,48.37
17114.6675951774,19.3751582060717,1.17934368929262e-09,48.38
17150.1623272577,19.3952392226953,1.18178957309663e-09,48.39
17148.2962599755,19.3941840196827,1.18166098545911e-09,48.4
17104.2315296095,19.3692500792032,1.17862455712134e-09,48.41
17132.1066402516,19.3850268823741,1.18054538530227e-09,48.42
17203.8401676308,19.4255678336991,1.185488425087e-09,48.43
17163.6113190642,19.4028425121029,1.18271632107618e-09,48.44
17155.5374185467,19.3982783488638,1.1821599618264e-09,48.45
17162.761531122,19.4023621788736,1.18265776358207e-09,48.46
17196.4453249608,19.4213924735402,1.18497885860038e-09,48.47
17167.1961592857,19.40486867249,1.1829633465395e-09,48.48
17243.4003760793,19.4478895430687,1.18821445420334e-09,48.49
17157.7979660255,19.3995563410278,1.18231573244764e-09,48.5
17219.0458419077,19.4341506156584,1.18653622317599e-09,48.51
17248.1936622236,19.4505923980775,1.18854475169429e-09,48.52
17216.7964129114,19.4328811733756,1.18638121871116e-09,48.53
17209.9455652817,19.4290144565024,1.18590913803104e-09,48.54
17236.343505897,19.4439096065939,1.18772817684683e-09,48.55
17330.8224394132,19.4971265008915,1.19423856528375e-09,48.56
17231.3948335806,19.4411181663846,1.18738717194947e-09,48.57
17266.7046585462,19.4610269195296,1.1898203141073e-09,48.58
17227.5997821688,19.4389771874782,1.1871256611776e-09,48.59
17350.6359608356,19.5082683952361,1.19560388256626e-09,48.6
17296.7451820878,19.4779486596753,1.19189035734155e-09,48.61
17334.556738919,19.4992269259727,1.19449588974136e-09,48.62
17278.7752922974,19.467828040336,1.19065208169268e-09,48.63
17311.039514922,19.4859954562899,1.19287535638561e-09,48.64
17353.9225288325,19.5101159417706,1.19583035457953e-09,48.65
17322.9174996266,19.4926794762256,1.19369384884099e-09,48.66
17296.3837641679,19.4777451613758,1.19186545262513e-09,48.67
17308.1587821411,19.4843740550638,1.19267684981183e-09,48.68
17390.7088169054,19.5307834538242,1.19836523738984e-09,48.69
17351.5519828345,19.5087833552409,1.19566700414065e-09,48.7
17334.9345507921,19.49943942057,1.19452192413822e-09,48.71
17351.3614878424,19.5086762658078,1.195653877443e-09,48.72
17390.365536883,19.5305906910985,1.19834158252621e-09,48.73
17381.948909121,19.5258638897629,1.19776160650383e-09,48.74
17443.2027939486,19.560238146976,1.20198251129876e-09,48.75
17352.3868689983,19.5092526912805,1.19572453477763e-09,48.76
17399.1674597268,19.5355326517883,1.19894810860109e-09,48.77
17440.1676244291,19.5585363029361,1.20177336274248e-09,48.78
17405.5729308465,19.53912830588,1.19938949911598e-09,48.79
17389.6120747028,19.5301675912847,1.19828966268246e-09,48.8
17424.5504081744,19.549777261484,1.2006972059704e-09,48.81
17515.0476863976,19.6004790120751,1.20693322506789e-09,48.82
17424.8388485771,19.5499390711765,1.20071708192574e-09,48.83
17482.022328662,19.5819915302067,1.20465750180213e-09,48.84
17420.8651838932,19.5477098014377,1.20044326320608e-09,48.85
17505.508209338,19.5951406370572,1.20627587534101e-09,48.86
17487.1666591876,19.5848724562579,1.20501198918597e-09,48.87
17521.7765851633,19.6042436884992,1.2073969024517e-09,48.88
17454.4922373342,19.5665669297499,1.20276044833659e-09,48.89
17495.4410219505,19.5895053730012,1.20558216196046e-09,48.9
17548.1923632363,19.6190157726392,1.20921717041746e-09,48.91
17500.2581934028,19.5922020615605,1.20591410534884e-09,48.92
17495.3246671696,19.5894402321342,1.20557414414324e-09,48.93
17495.8395308203,19.5897284753277,1.20560962255343e-09,48.94
17585.4466129329,19.6398300022071,1.21178429969617e-09,48.95
17543.0876614092,19.6161620168818,1.20886541378228e-09,48.96
17511.5372410445,19.5985147051641,1.206691326033e-09,48.97
17523.8894200841,19.6054256257839,1.20754249444269e-09,48.98
17566.7061528741,19.6293623249137,1.21049292531324e-09,48.99
17549.4043138139,19.6196932460359,1.20930068394511e-09,49
17612.7757936955,19.6550850054959,1.213667508744e-09,49.01
17541.761984275,19.6154208363884,1.20877406354403e-09,49.02
17579.9490658619,19.6367598689304,1.21140547273919e-09,49.03
17636.1860011972,19.6681430500886,1.21528066776848e-09,49.04
17598.6657234725,19.6472103183869,1.21269520693443e-09,49.05
17565.3080833304,19.6285811949899,1.21039658663272e-09,49.06
17596.7645694073,19.6461490622898,1.21256420152421e-09,49.07
17676.6667216633,19.6907024700157,1.21807012785903e-09,49.08
17597.4068953004,19.6465076257927,1.21260846314859e-09,49.09
17680.403744321,19.6927837649148,1.21832763996457e-09,49.1
17602.4746500094,19.6493363526329,1.21295767381843e-09,49.11
17674.344073765,19.6894087851863,1.21791007799969e-09,49.12
17676.8924207304,19.6908281769451,1.21808568041177e-09,49.13
17740.3622224086,19.7261469732403,1.2224592804045e-09,49.14
17630.353864056,19.664890737136,1.21487878475824e-09,49.15
17672.1903731111,19.68820912583,1.21776167001801e-09,49.16
17726.7363783074,19.7185699849198,1.22152034582324e-09,49.17
17663.4358935548,19.6833319325693,1.2171584131823e-09,49.18
17676.3155761049,19.6905068919364,1.21804593099421e-09,49.19
17672.1773946289,19.6882018963041,1.21776077569208e-09,49.2
17770.5721034567,19.7429355557804,1.22454099378692e-09,49.21
17735.8730531316,19.723650980919,1.22214993910836e-09,49.22
17702.0397592607,19.7048293918151,1.2198185422879e-09,49.23
17705.8126358362,19.7069291478149,1.22007852502815e-09,49.24
17750.7375292364,19.7319144685546,1.22317422579061e-09,49.25
17731.028657226,19.7209571270765,1.22181611972753e-09,49.26
17765.7771445341,19.7402717993414,1.22421058102755e-09,49.27
17722.454692218,19.7161884459886,1.22122530185344e-09,49.28
17757.4924623248,19.7356685402848,1.22363969715691e-09,49.29
17831.1878269562,19.7765786353049,1.22871792393081e-09,49.3
17800.7617071981,19.7596986197353,1.22662130989336e-09,49.31
17758.3378671265,19.7361383259374,1.223697952616e-09,49.32
17787.6147475783,19.7524003943074,1.2257153744567e-09,49.33
17859.6998650931,19.7923836770879,1.23068264174134e-09,49.34
17785.9955560022,19.7515013516686,1.22560379861941e-09,49.35
17884.8854023527,19.8063342531287,1.23241813582929e-09,49.36
17786.6923160156,19.7518882268796,1.22565181120979e-09,49.37
17844.6461686108,19.7840405540386,1.22964531619306e-09,49.38
17865.0616114481,19.7953544374647,1.23105211089359e-09,49.39
17962.6526998446,19.849348628447,1.23777695282181e-09,49.4
17823.9098840159,19.7725422384566,1.22821641281294e-09,49.41
17870.4088134255,19.7983166953452,1.23142057781661e-09,49.42
17960.2003579889,19.8479936211774,1.23760796596446e-09,49.43
17852.4335151303,19.7883569291903,1.23018192947655e-09,49.44
17870.6186429598,19.7984329282591,1.23143503682587e-09,49.45
17857.2522297548,19.7910273777658,1.23051397920239e-09,49.46
17949.2230860362,19.8419271486131,1.23685154014835e-09,49.47
17920.5651254661,19.8260808828815,1.23487676706214e-09,49.48
17899.3178100934,19.8143241127373,1.23341264938882e-09,49.49
17895.8261406387,19.8123914009613,1.23317204417031e-09,49.5
17950.4599235153,19.8426107664021,1.23693676859159e-09,49.51
17932.7818763357,19.8328376180494,1.23571860333864e-09,49.52
17940.5577328304,19.8371370230803,1.23625442486336e-09,49.53
17916.1772435381,19.8236535088774,1.23457440531119e-09,49.54
18042.0116872048,19.893147510245,1.24324545055403e-09,49.55
18022.8201525435,19.8825643885627,1.24192299335965e-09,49.56
17989.3227556693,19.8640788269899,1.23961474265062e-09,49.57
17943.8695069786,19.8389678771428,1.23648263379118e-09,49.58
17971.8837537486,19.8544482892713,1.23841304961461e-09,49.59
18048.1452786174,19.8965286761701,1.24366810628397e-09,49.6
17983.5209616342,19.8608753548718,1.23921495053407e-09,49.61
18091.5762573008,19.9204537517648,1.24666086383216e-09,49.62
17979.9288782712,19.8588917198829,1.23896742595775e-09,49.63
18019.795914069,19.8808961663216,1.24171459804376e-09,49.64
18045.3801201264,19.89500444302,1.24347756374506e-09,49.65
18071.5932667413,19.9094491765929,1.2452838687092e-09,49.66
17999.2145769755,19.8695394248379,1.24029637184197e-09,49.67
18049.5733693721,19.8973158342454,1.24376651367692e-09,49.68
18111.3116403336,19.9313160067508,1.24802079672632e-09,49.69
18040.4875254145,19.8923072210292,1.2431404230635e-09,49.7
18066.0899752754,19.9064174614871,1.24490464591538e-09,49.71
18048.6019167881,19.8967803767424,1.24369957247178e-09,49.72
18124.9977862733,19.93884531747,1.24896388660844e-09,49.73
18094.2701843974,19.9219368246547,1.24684649793244e-09,49.74
18084.3344662113,19.9164664208219,1.24616184387905e-09,49.75
18064.9677489897,19.9057991801686,1.24482731514161e-09,49.76
18127.6276805499,19.9402918046314,1.24914510831206e-09,49.77
18117.6890500055,19.9348248354421,1.24846025357285e-09,49.78
18111.5252154358,19.9314335250286,1.24803551383652e-09,49.79
18107.1224096343,19.929010770349,1.2477321237059e-09,49.8
18126.524609504,19.9396851093279,1.24906909749447e-09,49.81
18220.3043078378,19.9911987156463,1.25553130278117e-09,49.82
18172.158094758,19.9647683888592,1.25221362616003e-09,49.83
18126.0751824325,19.9394379166082,1.24903812821168e-09,49.84
18142.2531496454,19.9483341510155,1.25015292541308e-09,49.85
18222.7138614174,19.9925205451601,1.25569734116855e-09,49.86
18166.2336914652,19.9615137126463,1.25180538524052e-09,49.87
18266.3743090123,20.0164566115746,1.25870591104328e-09,49.88
18172.0034657917,19.9646834474326,1.25220297093144e-09,49.89
18206.3007834863,19.9835149513269,1.25456634287295e-09,49.9
18241.2831270062,20.0027043163074,1.25697691882118e-09,49.91
18256.2811859757,20.0109257801283,1.25801041047966e-09,49.92
18183.7109568254,19.9711136332479,1.25300971494743e-09,49.93
18227.1890747691,19.9949753195443,1.25600572078476e-09,49.94
18288.1144335569,20.0283645811158,1.26020398738882e-09,49.95
18223.1423576485,19.9927555998674,1.25572686814144e-09,49.96
18253.3239119623,20.0093049629727,1.25780662957502e-09,49.97
18243.4667479131,20.0039015187179,1.25712738855844e-09,49.98
18311.0030034358,20.0408939558374,1.26178120121979e-09,49.99
18286.4334276656,20.0274440769085,1.26008815202838e-09,50
18297.9145092722,20.03373017531,1.26087929454188e-09,50.01
18255.6880665033,20.010600714853,1.25796953958907e-09,50.02
18317.6516192373,20.0445319900662,1.26223934643613e-09,50.03
18310.6325859718,20.0406912489005,1.26175567635954e-09,50.04
18289.955944286,20.0293729278204,1.26033088287452e-09,50.05
18295.0844322414,20.0321808404927,1.26068427857281e-09,50.06
18317.7239094763,20.0445715426958,1.262244327838e-09,50.07
18426.9619817764,20.1042507798397,1.26977174433506e-09,50.08
18367.9506767409,20.0720336018919,1.26570537203752e-09,50.09
18337.1595260608,20.0552026485408,1.2635836043176e-09,50.1
18336.9712004294,20.0550996631686,1.26357062710705e-09,50.11
18421.5852962329,20.1013175203903,1.26940124574782e-09,50.12
18362.8534160809,20.0692483296487,1.26535412816097e-09,50.13
18427.2905579047,20.1044300211993,1.26979438597745e-09,50.14
18360.2454346982,20.0678231131163,1.26517441643894e-09,50.15
18394.013026801,20.0862686937956,1.26750128585826e-09,50.16
18443.5139020544,20.1132780211225,1.27091231002919e-09,50.17
18458.4931866409,20.1214440725771,1.27194450797572e-09,50.18
18387.9458343933,20.0829557324598,1.26708320557491e-09,50.19
18423.8854488114,20.1025724247157,1.26955974549155e-09,50.2
18483.8195065417,20.1352433421556,1.27368970316469e-09,50.21
18418.8338232986,20.0998162843242,1.26921164625818e-09,50.22
18438.3665093519,20.1104711220232,1.27055761163577e-09,50.23
18430.8212931488,20.1063559695521,1.27003768315547e-09,50.24
18486.1342484743,20.1365040781462,1.2738492082369e-09,50.25
18469.4577127552,20.1274193529958,1.27270005549699e-09,50.26
18510.9180732691,20.1499977709241,1.27555702097739e-09,50.27
18451.214990921,20.1174767322961,1.27144297943922e-09,50.28
18514.7116997843,20.1520624348549,1.27581843356196e-09,50.29
18515.7757722206,20.1526415134394,1.2758917570493e-09,50.3
18479.2911545492,20.1327767238661,1.27337766185185e-09,50.31
18478.8171385798,20.132518507282,1.27334499818842e-09,50.32
18500.2512754664,20.144191280833,1.27482198942602e-09,50.33
18608.938107842,20.2032770221466,1.28231142088348e-09,50.34
18539.4571651136,20.1655248548773,1.27752360301457e-09,50.35
18534.7816793011,20.1629819117468,1.27720142295137e-09,50.36
18523.0194546578,20.1565831538705,1.27639090733206e-09,50.37
18620.1924198218,20.2093853668004,1.28308693707373e-09,50.38
18564.5016642009,20.1791408151348,1.27924937839325e-09,50.39
18589.9092638643,20.1929448007613,1.28100017443743e-09,50.4
18544.3200819343,20.1681693994145,1.2778586986413e-09,50.41
18572.8071880775,20.1836542569101,1.27982169842901e-09,50.42
18630.5226206895,20.2149905200228,1.28379877428206e-09,50.43
18631.8876448644,20.2157310640724,1.28389283586038e-09,50.44
18571.7825546113,20.1830974985091,1.27975109261645e-09,50.45
18602.4936340221,20.1997784140205,1.28186734275646e-09,50.46
18675.4237962709,20.2393358006209,1.28689284068851e-09,50.47
18617.3385077235,20.207836563806,1.28289027866923e-09,50.48
18625.0911404421,20.2120435998639,1.2834244998816e-09,50.49
18621.7838194244,20.2102489593985,1.2831965978117e-09,50.5
18660.1406904401,20.2310526359774,1.28583970691807e-09,50.51
18644.1298308537,20.2223714030669,1.28473642482928e-09,50.52
18708.1241010612,20.2570473930343,1.28914616508864e-09,50.53
18629.4024027782,20.2143827664098,1.28372158190207e-09,50.54
18692.8057811554,20.2487524010747,1.28809060477402e-09,50.55
18714.930199329,20.2607318596635,1.28961516216359e-09,50.56
18675.1919288205,20.2392101580168,1.28687686308258e-09,50.57
18670.8698501829,20.2368679995001,1.2865790357285e-09,50.58
18694.9996320553,20.2499405972415,1.28824177944332e-09,50.59
18791.856092732,20.3023290383169,1.29491599937959e-09,50.6
18753.2669514653,20.2814728744297,1.29225688491096e-09,50.61
18733.1411640414,20.2705870329056,1.29087004989016e-09,50.62
18701.916728682,20.2536864609618,1.28871842523324e-09,50.63
18810.9378713745,20.3126342005973,1.29623089346663e-09,50.64
18764.2858482647,20.2874304134331,1.29301617902702e-09,50.65
18768.2862709216,20.2895928717273,1.29329184159474e-09,50.66
18741.6869860869,20.2752100984216,1.29145892847884e-09,50.67
18773.5221509717,20.2924228175438,1.29365263750624e-09,50.68
18841.4017613139,20.3290754733729,1.29833011018536e-09,50.69
18811.7908280286,20.3130947199032,1.29628966931148e-09,50.7
18768.3312489492,20.2896171836253,1.29329494095689e-09,50.71
18784.1308249205,20.2981555003026,1.2943836638381e-09,50.72
18867.1344746286,20.3429529912339,1.30010330927832e-09,50.73
18817.4787313251,20.3161654053912,1.29668161340392e-09,50.74
18815.6187078073,20.3151612995852,1.29655344223229e-09,50.75
18818.1693212329,20.3165381973649,1.29672920082244e-09,50.76
18858.2874533074,20.3381829069881,1.29949367554128e-09,50.77
18846.2789618879,20.3317064496755,1.29866619008211e-09,50.78
18920.9626393192,20.3719516690261,1.30381251987099e-09,50.79
18826.336239052,20.3209463174262,1.29729196974199e-09,50.8
18876.0185215785,20.3477419134657,1.30071549439074e-09,50.81
18913.7703265968,20.3680793667366,1.30331690939107e-09,50.82
18871.0941238459,20.3450875690133,1.30037616221515e-09,50.83
18860.7244115164,20.3394969632303,1.29966160233676e-09,50.84
18893.180773095,20.356989989887,1.30189811701005e-09,50.85
18980.5045341604,20.4039804787664,1.30791545424228e-09,50.86
18908.3927035974,20.3651836025161,1.30294634620528e-09,50.87
18953.5183381947,20.3894702830068,1.30605587971457e-09,50.88
18897.5495008943,20.3593434582789,1.3021991588814e-09,50.89
19017.2914898046,20.4237438360202,1.31045038305384e-09,50.9
18960.2509838223,20.3930913228315,1.30651981528849e-09,50.91
18946.6136239507,20.3857560309226,1.30558008717436e-09,50.92
18925.8244628935,20.3745688316696,1.3041475401639e-09,50.93
18965.401604146,20.3958610630176,1.306874736092e-09,50.94
19050.9154627409,20.4417912044441,1.31276735591182e-09,50.95
18992.2350306536,20.4102846276192,1.30872378352678e-09,50.96
18975.3629273534,20.4012166863082,1.30756115454543e-09,50.97
19046.9822458082,20.4396809082277,1.31249632438039e-09,50.98
19062.8075941801,20.448170387198,1.31358682319549e-09,50.99
19012.4328359093,20.421134677889,1.31011558117831e-09,51
18992.0961602966,20.4102100079472,1.30871421419811e-09,51.01
18996.2543338578,20.4124442150106,1.30900074712206e-09,51.02
19038.7653724467,20.4352715906581,1.31193011310631e-09,51.03
19033.3929373072,20.432388133796,1.31155990740745e-09,51.04
19109.8283017004,20.4733737906937,1.31682694307347e-09,51.05
19025.0062524468,20.4278860757147,1.31098199470133e-09,51.06
19063.3825727684,20.4484787670479,1.31362644402749e-09,51.07
19115.1978948699,20.4762499538114,1.31719695293684e-09,51.08
19065.5365168158,20.4496339564504,1.31377486878101e-09,51.09
19037.9740348346,20.4348468948664,1.31187558332863e-09,51.1
19069.7500839949,20.4518935610032,1.31406521878837e-09,51.11
19143.5136815287,20.4914103138851,1.31914814737971e-09,51.12
19082.5395134655,20.4587506044253,1.3149465174085e-09,51.13
19162.6547149272,20.5016521320988,1.32046712461486e-09,51.14
19090.5996095689,20.4630708388206,1.31550192541872e-09,51.15
19278.7755358609,20.5636757148372,1.32846882003793e-09,51.16
19161.2629265744,20.5009075985464,1.32037121876091e-09,51.17
19136.1339832744,20.4874602814128,1.31863962446995e-09,51.18
19106.6074567155,20.4716483868596,1.31660499992523e-09,51.19
19146.1088192907,20.4927991976468,1.31932697406889e-09,51.2
19242.9922942596,20.5445827818571,1.32600305551575e-09,51.21
19156.7817833916,20.4985102389765,1.32006243052976e-09,51.22
19169.7564821623,20.5054507830745,1.32095649575367e-09,51.23
19166.6111628852,20.5037684759597,1.32073975695815e-09,51.24
19263.1085415382,20.5553184291227,1.32738923314078e-09,51.25
19220.3749054398,20.5325056208083,1.32444452832703e-09,51.26
19186.3091089492,20.5143018562683,1.32209711013218e-09,51.27
19184.7156232415,20.5134499486556,1.32198730564413e-09,51.28
19226.1498617107,20.535589988759,1.32484247109725e-09,51.29
19219.1822510883,20.5318685738674,1.3243623444707e-09,51.3
19271.8185399032,20.559965045628,1.32798942485052e-09,51.31
19217.4469076044,20.5309416184906,1.32424276479583e-09,51.32
19252.508445147,20.54966206428,1.32665879787435e-09,51.33
19327.5020354842,20.5896463374434,1.33182648325355e-09,51.34
19282.2618302157,20.5655349559918,1.32870905486711e-09,51.35
19241.4200925344,20.5437434922139,1.32589471767205e-09,51.36
19269.0542427272,20.5584904600468,1.32779894166341e-09,51.37
19328.2877886425,20.5900648657969,1.33188062821567e-09,51.38
19271.4480185819,20.5597674010203,1.32796389283363e-09,51.39
19372.0771254065,20.613375652584,1.33489807963175e-09,51.4
19291.4765924134,20.5704483805797,1.32934402902514e-09,51.41
19381.3709759281,20.6183197445044,1.33553850363654e-09,51.42
19369.3191132691,20.6119082321436,1.33470802953635e-09,51.43
19351.6784766475,20.6025199307856,1.33349244218363e-09,51.44
19311.7052830185,20.5812304534001,1.33073795493548e-09,51.45
19353.8684686244,20.6036856714463,1.33364335094088e-09,51.46
19456.531355628,20.6582596756074,1.34071768219733e-09,51.47
19343.0510591765,20.5979268833171,1.33289794098793e-09,51.48
19368.4160683482,20.6114277378142,1.33464580219114e-09,51.49
19357.1994798298,20.60545865433,1.33387288546279e-09,51.5
19455.6419847675,20.657787518885,1.3406563971092e-09,51.51
19425.145790705,20.6415909070761,1.3385549543663e-09,51.52
19392.5959926976,20.6242895875107,1.33631200114187e-09,51.53
19388.1862525064,20.6219445448575,1.33600813317382e-09,51.54
19435.9838183568,20.6473484684217,1.33930178508589e-09,51.55
19426.5861166011,20.6423561540181,1.3386542048628e-09,51.56
19443.4784038643,20.6513289307828,1.33981822468794e-09,51.57
19412.6897131168,20.6349717935992,1.33769662647794e-09,51.58
19437.8582729894,20.6483440852439,1.33943095068198e-09,51.59
19528.6717025426,20.6965222808624,1.34568875524937e-09,51.6
19486.8943905694,20.6743725922864,1.34280994916347e-09,51.61
19447.6194617884,20.6535279662283,1.34010357820139e-09,51.62
19467.6996505063,20.6641878760743,1.34148727109011e-09,51.63
19526.7436876324,20.6955005987663,1.34555589890235e-09,51.64
19473.450226932,20.6672396546535,1.34188353388514e-09,51.65
19582.6747312023,20.7251187795697,1.34941001543151e-09,51.66
19476.808055707,20.6690214154589,1.34211491636182e-09,51.67
19533.9744111179,20.6993320003045,1.346054156205e-09,51.68
19559.7473532475,20.7129827511073,1.34783012739965e-09,51.69
19554.137869705,20.710012429831,1.3474435870839e-09,51.7
19499.112191522,20.6808527369349,1.34365185779946e-09,51.71
19547.6820668675,20.7065934400762,1.34699872829285e-09,51.72
19664.0489473663,20.7681349132459,1.3550173792772e-09,51.73
19536.0072821824,20.7004090463135,1.34619423801773e-09,51.74
19569.572358762,20.7181842400875,1.34850715242431e-09,51.75
19548.6560192824,20.7071092809165,1.34706584175724e-09,51.76
19636.1453097691,20.7533945044862,1.35309458535055e-09,51.77
19610.0829141485,20.7396172899991,1.35129866839032e-09,51.78
19583.0673767423,20.7253265546764,1.34943707199204e-09,51.79
19568.3824242119,20.7175543423676,1.34842515598503e-09,51.8
19627.401630758,20.7487734033985,1.35249207276271e-09,51.81
19621.2195986286,20.7455055310616,1.35206607906238e-09,51.82
19619.1003000827,20.7443851341682,1.35192004167357e-09,51.83
19610.1353726729,20.7396450300397,1.35130228322124e-09,51.84
19629.1880183192,20.74971760651,1.35261516980127e-09,51.85
19730.1370138788,20.8030050105239,1.35957139960776e-09,51.86
19682.383453826,20.7778146284718,1.35628078006306e-09,51.87
19628.3974571654,20.7492997571867,1.35256069352806e-09,51.88
19647.655399479,20.7594761063994,1.3538877267649e-09,51.89
19714.3376178836,20.7946740815794,1.3584826891284e-09,51.9
19668.5652160252,20.7705196991109,1.35532858794733e-09,51.91
19774.2661820073,20.8262564091115,1.36261226824611e-09,51.92
19677.9369584757,20.7754675124616,1.35597437935726e-09,51.93
19722.0979241482,20.798766462596,1.35901743911225e-09,51.94
19763.4861444415,20.820578867639,1.36186943352829e-09,51.95
19780.889196082,20.8297437962163,1.36306864928943e-09,51.96
19689.8790459261,20.7817706330549,1.35679728902777e-09,51.97
19734.3019557032,20.8052006043396,1.35985839892162e-09,51.98
